probe_id,mirna_name
ghr-miR156c_st,ghr-miR156c
ghr-miR156d_st,ghr-miR156d
ghr-miR162a_st,ghr-miR162a
ghr-miR164_st,ghr-miR164
ghr-miR166b_st,ghr-miR166b
ghr-miR167_st,ghr-miR167
ghr-miR172_st,ghr-miR172
ghr-miR2948-5p_st,ghr-miR2948-5p
ghr-miR2949a-star_st,ghr-miR2949a-star
ghr-miR2949a_st,ghr-miR2949a
ghr-miR2949b_st,ghr-miR2949b
ghr-miR2949c_st,ghr-miR2949c
ghr-miR2950_st,ghr-miR2950
ghr-miR3476-star_st,ghr-miR3476-star
ghr-miR3476_st,ghr-miR3476
ghr-miR390a_st,ghr-miR390a
ghr-miR390b_st,ghr-miR390b
ghr-miR390c_st,ghr-miR390c
ghr-miR393_st,ghr-miR393
ghr-miR394a_st,ghr-miR394a
ghr-miR394b_st,ghr-miR394b
ghr-miR396a_st,ghr-miR396a
ghr-miR396b_st,ghr-miR396b
ghr-miR398_st,ghr-miR398
ghr-miR399a_st,ghr-miR399a
ghr-miR399b_st,ghr-miR399b
ghr-miR399c_st,ghr-miR399c
ghr-miR399d_st,ghr-miR399d
ghr-miR479_st,ghr-miR479
ghr-miR482a_st,ghr-miR482a
ghr-miR482b_st,ghr-miR482b
ghr-miR827a_st,ghr-miR827a
ghr-miR827b_st,ghr-miR827b
ghr-miR827c_st,ghr-miR827c
gma-miR1507a_st,gma-miR1507a
gma-miR1507b_st,gma-miR1507b
gma-miR1508a_st,gma-miR1508a
gma-miR1508b_st,gma-miR1508b
gma-miR1509a_st,gma-miR1509a
gma-miR1509b_st,gma-miR1509b
gma-miR1510a-3p_st,gma-miR1510a-3p
gma-miR1510a-5p_st,gma-miR1510a-5p
gma-miR1510b_st,gma-miR1510b
gma-miR1511_st,gma-miR1511
gma-miR1512_st,gma-miR1512
gma-miR1513_st,gma-miR1513
gma-miR1514a_st,gma-miR1514a
gma-miR1514b_st,gma-miR1514b
gma-miR1515_st,gma-miR1515
gma-miR1516_st,gma-miR1516
gma-miR1517_st,gma-miR1517
gma-miR1518_st,gma-miR1518
gma-miR1519_st,gma-miR1519
gma-miR1520a_st,gma-miR1520a
gma-miR1520b_st,gma-miR1520b
gma-miR1520c_st,gma-miR1520c
gma-miR1520d_st,gma-miR1520d
gma-miR1520e_st,gma-miR1520e
gma-miR1520f_st,gma-miR1520f
gma-miR1520g_st,gma-miR1520g
gma-miR1520h_st,gma-miR1520h
gma-miR1520i_st,gma-miR1520i
gma-miR1520j_st,gma-miR1520j
gma-miR1520k_st,gma-miR1520k
gma-miR1520l_st,gma-miR1520l
gma-miR1520m_st,gma-miR1520m
gma-miR1520n_st,gma-miR1520n
gma-miR1520o_st,gma-miR1520o
gma-miR1520p_st,gma-miR1520p
gma-miR1520q_st,gma-miR1520q
gma-miR1520r_st,gma-miR1520r
gma-miR1521_st,gma-miR1521
gma-miR1522_st,gma-miR1522
gma-miR1523_st,gma-miR1523
gma-miR1524_st,gma-miR1524
gma-miR1525_st,gma-miR1525
gma-miR1526_st,gma-miR1526
gma-miR1527_st,gma-miR1527
gma-miR1528_st,gma-miR1528
gma-miR1529_st,gma-miR1529
gma-miR1530_st,gma-miR1530
gma-miR1531_st,gma-miR1531
gma-miR1532_st,gma-miR1532
gma-miR1533_st,gma-miR1533
gma-miR1534_st,gma-miR1534
gma-miR1535_st,gma-miR1535
gma-miR1536_st,gma-miR1536
gma-miR156a_st,gma-miR156a
gma-miR156b_st,gma-miR156b
gma-miR156c_st,gma-miR156c
gma-miR156d_st,gma-miR156d
gma-miR156e_st,gma-miR156e
gma-miR156f_st,gma-miR156f
gma-miR156g_st,gma-miR156g
gma-miR159a_st,gma-miR159a
gma-miR159b_st,gma-miR159b
gma-miR159c_st,gma-miR159c
gma-miR159d_st,gma-miR159d
gma-miR160_st,gma-miR160
gma-miR162_st,gma-miR162
gma-miR164_st,gma-miR164
gma-miR166a_st,gma-miR166a
gma-miR166b_st,gma-miR166b
gma-miR167a_st,gma-miR167a
gma-miR167b_st,gma-miR167b
gma-miR167c_st,gma-miR167c
gma-miR167d_st,gma-miR167d
gma-miR167e_st,gma-miR167e
gma-miR167f_st,gma-miR167f
gma-miR167g_st,gma-miR167g
gma-miR168_st,gma-miR168
gma-miR169a_st,gma-miR169a
gma-miR169b_st,gma-miR169b
gma-miR169c_st,gma-miR169c
gma-miR169d_st,gma-miR169d
gma-miR169e_st,gma-miR169e
gma-miR171a_st,gma-miR171a
gma-miR171b-3p_st,gma-miR171b-3p
gma-miR171b-5p_st,gma-miR171b-5p
gma-miR171c_st,gma-miR171c
gma-miR172a_st,gma-miR172a
gma-miR172b_st,gma-miR172b
gma-miR172c_st,gma-miR172c
gma-miR172d_st,gma-miR172d
gma-miR172e_st,gma-miR172e
gma-miR172f_st,gma-miR172f
gma-miR2107_st,gma-miR2107
gma-miR2108a_st,gma-miR2108a
gma-miR2108b_st,gma-miR2108b
gma-miR2109_st,gma-miR2109
gma-miR2119_st,gma-miR2119
gma-miR319a_st,gma-miR319a
gma-miR319b_st,gma-miR319b
gma-miR319c_st,gma-miR319c
gma-miR390a-3p_st,gma-miR390a-3p
gma-miR390a-5p_st,gma-miR390a-5p
gma-miR390b_st,gma-miR390b
gma-miR393_st,gma-miR393
gma-miR394a_st,gma-miR394a
gma-miR394b_st,gma-miR394b
gma-miR396a_st,gma-miR396a
gma-miR396b_st,gma-miR396b
gma-miR396c_st,gma-miR396c
gma-miR396d_st,gma-miR396d
gma-miR396e_st,gma-miR396e
gma-miR398a_st,gma-miR398a
gma-miR398b_st,gma-miR398b
gma-miR4340_st,gma-miR4340
gma-miR4341_st,gma-miR4341
gma-miR4342_st,gma-miR4342
gma-miR4343a_st,gma-miR4343a
gma-miR4343b_st,gma-miR4343b
gma-miR4344_st,gma-miR4344
gma-miR4345_st,gma-miR4345
gma-miR4346_st,gma-miR4346
gma-miR4347_st,gma-miR4347
gma-miR4348_st,gma-miR4348
gma-miR4349_st,gma-miR4349
gma-miR4350_st,gma-miR4350
gma-miR4351_st,gma-miR4351
gma-miR4352a_st,gma-miR4352a
gma-miR4352b_st,gma-miR4352b
gma-miR4353_st,gma-miR4353
gma-miR4354_st,gma-miR4354
gma-miR4355_st,gma-miR4355
gma-miR4356_st,gma-miR4356
gma-miR4357_st,gma-miR4357
gma-miR4358_st,gma-miR4358
gma-miR4359a_st,gma-miR4359a
gma-miR4359b_st,gma-miR4359b
gma-miR4360_st,gma-miR4360
gma-miR4361_st,gma-miR4361
gma-miR4362_st,gma-miR4362
gma-miR4363_st,gma-miR4363
gma-miR4364a_st,gma-miR4364a
gma-miR4364b_st,gma-miR4364b
gma-miR4365_st,gma-miR4365
gma-miR4366_st,gma-miR4366
gma-miR4367_st,gma-miR4367
gma-miR4368a_st,gma-miR4368a
gma-miR4368b_st,gma-miR4368b
gma-miR4369_st,gma-miR4369
gma-miR4370_st,gma-miR4370
gma-miR4371a_st,gma-miR4371a
gma-miR4371b_st,gma-miR4371b
gma-miR4371c_st,gma-miR4371c
gma-miR4372_st,gma-miR4372
gma-miR4373_st,gma-miR4373
gma-miR4374a_st,gma-miR4374a
gma-miR4374b_st,gma-miR4374b
gma-miR4375_st,gma-miR4375
gma-miR4376_st,gma-miR4376
gma-miR4377_st,gma-miR4377
gma-miR4378a_st,gma-miR4378a
gma-miR4378b_st,gma-miR4378b
gma-miR4379_st,gma-miR4379
gma-miR4380a_st,gma-miR4380a
gma-miR4380b_st,gma-miR4380b
gma-miR4381_st,gma-miR4381
gma-miR4382_st,gma-miR4382
gma-miR4383_st,gma-miR4383
gma-miR4384_st,gma-miR4384
gma-miR4385_st,gma-miR4385
gma-miR4386_st,gma-miR4386
gma-miR4387a_st,gma-miR4387a
gma-miR4387b_st,gma-miR4387b
gma-miR4387c_st,gma-miR4387c
gma-miR4387d_st,gma-miR4387d
gma-miR4388_st,gma-miR4388
gma-miR4389_st,gma-miR4389
gma-miR4390_st,gma-miR4390
gma-miR4391_st,gma-miR4391
gma-miR4392_st,gma-miR4392
gma-miR4393a_st,gma-miR4393a
gma-miR4393b_st,gma-miR4393b
gma-miR4394_st,gma-miR4394
gma-miR4395_st,gma-miR4395
gma-miR4396_st,gma-miR4396
gma-miR4397_st,gma-miR4397
gma-miR4398_st,gma-miR4398
gma-miR4399_st,gma-miR4399
gma-miR4400_st,gma-miR4400
gma-miR4401_st,gma-miR4401
gma-miR4402_st,gma-miR4402
gma-miR4403_st,gma-miR4403
gma-miR4404_st,gma-miR4404
gma-miR4405_st,gma-miR4405
gma-miR4406_st,gma-miR4406
gma-miR4407_st,gma-miR4407
gma-miR4408_st,gma-miR4408
gma-miR4409_st,gma-miR4409
gma-miR4410_st,gma-miR4410
gma-miR4411_st,gma-miR4411
gma-miR4412_st,gma-miR4412
gma-miR4413_st,gma-miR4413
gma-miR4414_st,gma-miR4414
gma-miR4415_st,gma-miR4415
gma-miR4416_st,gma-miR4416
gma-miR482a-3p_st,gma-miR482a-3p
gma-miR482a-5p_st,gma-miR482a-5p
gma-miR482b_st,gma-miR482b
gra-miR157a_st,gra-miR157a
gra-miR157b_st,gra-miR157b
gra-miR398_st,gra-miR398
gra-miR482_st,gra-miR482
gso-miR1507a_st,gso-miR1507a
gso-miR1507b_st,gso-miR1507b
gso-miR1508a_st,gso-miR1508a
gso-miR1509a_st,gso-miR1509a
gso-miR1510a_st,gso-miR1510a
gso-miR1510b_st,gso-miR1510b
gso-miR167a_st,gso-miR167a
gso-miR2109_st,gso-miR2109
gso-miR2218_st,gso-miR2218
gso-miR3522a_st,gso-miR3522a
gso-miR3522b_st,gso-miR3522b
gso-miR482a_st,gso-miR482a
gso-miR482b_st,gso-miR482b
hbv-miR-B20_st,hbv-miR-B20
hbv-miR-B2RC_st,hbv-miR-B2RC
hbv-miR-B4_st,hbv-miR-B4
hcmv-miR-UL112_st,hcmv-miR-UL112
hcmv-miR-UL148D_st,hcmv-miR-UL148D
hcmv-miR-UL22A-star_st,hcmv-miR-UL22A-star
hcmv-miR-UL22A_st,hcmv-miR-UL22A
hcmv-miR-UL36-star_st,hcmv-miR-UL36-star
hcmv-miR-UL36_st,hcmv-miR-UL36
hcmv-miR-UL70-3p_st,hcmv-miR-UL70-3p
hcmv-miR-UL70-5p_st,hcmv-miR-UL70-5p
hcmv-miR-US25-1-star_st,hcmv-miR-US25-1-star
hcmv-miR-US25-1_st,hcmv-miR-US25-1
hcmv-miR-US25-2-3p_st,hcmv-miR-US25-2-3p
hcmv-miR-US25-2-5p_st,hcmv-miR-US25-2-5p
hcmv-miR-US33-3p_st,hcmv-miR-US33-3p
hcmv-miR-US33-5p_st,hcmv-miR-US33-5p
hcmv-miR-US4_st,hcmv-miR-US4
hcmv-miR-US5-1_st,hcmv-miR-US5-1
hcmv-miR-US5-2_st,hcmv-miR-US5-2
hiv1-miR-H1_st,hiv1-miR-H1
hiv1-miR-N367_st,hiv1-miR-N367
hiv1-miR-TAR-3p_st,hiv1-miR-TAR-3p
hiv1-miR-TAR-5p_st,hiv1-miR-TAR-5p
hma-miR-2022_st,hma-miR-2022
hma-miR-2030_st,hma-miR-2030
hma-miR-3002_st,hma-miR-3002
hma-miR-3003a-3p_st,hma-miR-3003a-3p
hma-miR-3003a-5p_st,hma-miR-3003a-5p
hma-miR-3003b-3p_st,hma-miR-3003b-3p
hma-miR-3003b-5p_st,hma-miR-3003b-5p
hma-miR-3004_st,hma-miR-3004
hma-miR-3005_st,hma-miR-3005
hma-miR-3006_st,hma-miR-3006
hma-miR-3007-3p_st,hma-miR-3007-3p
hma-miR-3007-5p_st,hma-miR-3007-5p
hma-miR-3008_st,hma-miR-3008
hma-miR-3009_st,hma-miR-3009
hma-miR-3010_st,hma-miR-3010
hma-miR-3011_st,hma-miR-3011
hma-miR-3012a_st,hma-miR-3012a
hma-miR-3012b_st,hma-miR-3012b
hma-miR-3013_st,hma-miR-3013
hma-miR-3014_st,hma-miR-3014
hme-miR-193-star_st,hme-miR-193-star
hme-miR-193_st,hme-miR-193
hme-miR-2788-star_st,hme-miR-2788-star
hme-miR-2788_st,hme-miR-2788
hru-miR-1984_st,hru-miR-1984
hru-miR-1985_st,hru-miR-1985
hru-miR-1986_st,hru-miR-1986
hru-miR-1990_st,hru-miR-1990
hru-miR-1991_st,hru-miR-1991
hsa-miR-100-star_st,hsa-miR-100-star
hsa-miR-100_st,hsa-miR-100
hsa-miR-101-star_st,hsa-miR-101-star
hsa-miR-101_st,hsa-miR-101
hsa-miR-103a-2-star_st,hsa-miR-103a-2-star
hsa-miR-103a_st,hsa-miR-103a
hsa-miR-103b_st,hsa-miR-103b
hsa-miR-105-star_st,hsa-miR-105-star
hsa-miR-105_st,hsa-miR-105
hsa-miR-106a-star_st,hsa-miR-106a-star
hsa-miR-106a_st,hsa-miR-106a
hsa-miR-106b-star_st,hsa-miR-106b-star
hsa-miR-106b_st,hsa-miR-106b
hsa-miR-107_st,hsa-miR-107
hsa-miR-10a-star_st,hsa-miR-10a-star
hsa-miR-10a_st,hsa-miR-10a
hsa-miR-10b-star_st,hsa-miR-10b-star
hsa-miR-10b_st,hsa-miR-10b
hsa-miR-1178_st,hsa-miR-1178
hsa-miR-1179_st,hsa-miR-1179
hsa-miR-1180_st,hsa-miR-1180
hsa-miR-1181_st,hsa-miR-1181
hsa-miR-1182_st,hsa-miR-1182
hsa-miR-1183_st,hsa-miR-1183
hsa-miR-1184_st,hsa-miR-1184
hsa-miR-1185_st,hsa-miR-1185
hsa-miR-1193_st,hsa-miR-1193
hsa-miR-1197_st,hsa-miR-1197
hsa-miR-1200_st,hsa-miR-1200
hsa-miR-1202_st,hsa-miR-1202
hsa-miR-1203_st,hsa-miR-1203
hsa-miR-1204_st,hsa-miR-1204
hsa-miR-1205_st,hsa-miR-1205
hsa-miR-1206_st,hsa-miR-1206
hsa-miR-1207-3p_st,hsa-miR-1207-3p
hsa-miR-1207-5p_st,hsa-miR-1207-5p
hsa-miR-1208_st,hsa-miR-1208
hsa-miR-122-star_st,hsa-miR-122-star
hsa-miR-1224-3p_st,hsa-miR-1224-3p
hsa-miR-1224-5p_st,hsa-miR-1224-5p
hsa-miR-1225-3p_st,hsa-miR-1225-3p
hsa-miR-1225-5p_st,hsa-miR-1225-5p
hsa-miR-1226-star_st,hsa-miR-1226-star
hsa-miR-1226_st,hsa-miR-1226
hsa-miR-1227_st,hsa-miR-1227
hsa-miR-1228-star_st,hsa-miR-1228-star
hsa-miR-1228_st,hsa-miR-1228
hsa-miR-1229_st,hsa-miR-1229
hsa-miR-122_st,hsa-miR-122
hsa-miR-1231_st,hsa-miR-1231
hsa-miR-1233_st,hsa-miR-1233
hsa-miR-1234_st,hsa-miR-1234
hsa-miR-1236_st,hsa-miR-1236
hsa-miR-1237_st,hsa-miR-1237
hsa-miR-1238_st,hsa-miR-1238
hsa-miR-124-star_st,hsa-miR-124-star
hsa-miR-1243_st,hsa-miR-1243
hsa-miR-1244_st,hsa-miR-1244
hsa-miR-1245b-3p_st,hsa-miR-1245b-3p
hsa-miR-1245b-5p_st,hsa-miR-1245b-5p
hsa-miR-1245_st,hsa-miR-1245
hsa-miR-1246_st,hsa-miR-1246
hsa-miR-1247_st,hsa-miR-1247
hsa-miR-1248_st,hsa-miR-1248
hsa-miR-1249_st,hsa-miR-1249
hsa-miR-124_st,hsa-miR-124
hsa-miR-1250_st,hsa-miR-1250
hsa-miR-1251_st,hsa-miR-1251
hsa-miR-1252_st,hsa-miR-1252
hsa-miR-1253_st,hsa-miR-1253
hsa-miR-1254_st,hsa-miR-1254
hsa-miR-1255a_st,hsa-miR-1255a
hsa-miR-1255b_st,hsa-miR-1255b
hsa-miR-1256_st,hsa-miR-1256
hsa-miR-1257_st,hsa-miR-1257
hsa-miR-1258_st,hsa-miR-1258
hsa-miR-125a-3p_st,hsa-miR-125a-3p
hsa-miR-125a-5p_st,hsa-miR-125a-5p
hsa-miR-125b-1-star_st,hsa-miR-125b-1-star
hsa-miR-125b-2-star_st,hsa-miR-125b-2-star
hsa-miR-125b_st,hsa-miR-125b
hsa-miR-126-star_st,hsa-miR-126-star
hsa-miR-1260b_st,hsa-miR-1260b
hsa-miR-1260_st,hsa-miR-1260
hsa-miR-1261_st,hsa-miR-1261
hsa-miR-1262_st,hsa-miR-1262
hsa-miR-1263_st,hsa-miR-1263
hsa-miR-1264_st,hsa-miR-1264
hsa-miR-1265_st,hsa-miR-1265
hsa-miR-1266_st,hsa-miR-1266
hsa-miR-1267_st,hsa-miR-1267
hsa-miR-1268b_st,hsa-miR-1268b
hsa-miR-1268_st,hsa-miR-1268
hsa-miR-1269b_st,hsa-miR-1269b
hsa-miR-1269_st,hsa-miR-1269
hsa-miR-126_st,hsa-miR-126
hsa-miR-127-3p_st,hsa-miR-127-3p
hsa-miR-127-5p_st,hsa-miR-127-5p
hsa-miR-1270_st,hsa-miR-1270
hsa-miR-1271_st,hsa-miR-1271
hsa-miR-1272_st,hsa-miR-1272
hsa-miR-1273c_st,hsa-miR-1273c
hsa-miR-1273d_st,hsa-miR-1273d
hsa-miR-1273e_st,hsa-miR-1273e
hsa-miR-1273f_st,hsa-miR-1273f
hsa-miR-1273g_st,hsa-miR-1273g
hsa-miR-1273_st,hsa-miR-1273
hsa-miR-1275_st,hsa-miR-1275
hsa-miR-1276_st,hsa-miR-1276
hsa-miR-1277_st,hsa-miR-1277
hsa-miR-1278_st,hsa-miR-1278
hsa-miR-1279_st,hsa-miR-1279
hsa-miR-1280_st,hsa-miR-1280
hsa-miR-1281_st,hsa-miR-1281
hsa-miR-1282_st,hsa-miR-1282
hsa-miR-1283_st,hsa-miR-1283
hsa-miR-1284_st,hsa-miR-1284
hsa-miR-1285_st,hsa-miR-1285
hsa-miR-1286_st,hsa-miR-1286
hsa-miR-1287_st,hsa-miR-1287
hsa-miR-1288_st,hsa-miR-1288
hsa-miR-1289_st,hsa-miR-1289
hsa-miR-128_st,hsa-miR-128
hsa-miR-129-3p_st,hsa-miR-129-3p
hsa-miR-129-5p_st,hsa-miR-129-5p
hsa-miR-129-star_st,hsa-miR-129-star
hsa-miR-1290_st,hsa-miR-1290
hsa-miR-1291_st,hsa-miR-1291
hsa-miR-1292_st,hsa-miR-1292
hsa-miR-1293_st,hsa-miR-1293
hsa-miR-1294_st,hsa-miR-1294
hsa-miR-1295_st,hsa-miR-1295
hsa-miR-1296_st,hsa-miR-1296
hsa-miR-1297_st,hsa-miR-1297
hsa-miR-1298_st,hsa-miR-1298
hsa-miR-1299_st,hsa-miR-1299
hsa-miR-1301_st,hsa-miR-1301
hsa-miR-1302_st,hsa-miR-1302
hsa-miR-1303_st,hsa-miR-1303
hsa-miR-1304_st,hsa-miR-1304
hsa-miR-1305_st,hsa-miR-1305
hsa-miR-1306_st,hsa-miR-1306
hsa-miR-1307_st,hsa-miR-1307
hsa-miR-130a-star_st,hsa-miR-130a-star
hsa-miR-130a_st,hsa-miR-130a
hsa-miR-130b-star_st,hsa-miR-130b-star
hsa-miR-130b_st,hsa-miR-130b
hsa-miR-132-star_st,hsa-miR-132-star
hsa-miR-1321_st,hsa-miR-1321
hsa-miR-1322_st,hsa-miR-1322
hsa-miR-1323_st,hsa-miR-1323
hsa-miR-1324_st,hsa-miR-1324
hsa-miR-132_st,hsa-miR-132
hsa-miR-133a_st,hsa-miR-133a
hsa-miR-133b_st,hsa-miR-133b
hsa-miR-1343_st,hsa-miR-1343
hsa-miR-134_st,hsa-miR-134
hsa-miR-135a-star_st,hsa-miR-135a-star
hsa-miR-135a_st,hsa-miR-135a
hsa-miR-135b-star_st,hsa-miR-135b-star
hsa-miR-135b_st,hsa-miR-135b
hsa-miR-136-star_st,hsa-miR-136-star
hsa-miR-136_st,hsa-miR-136
hsa-miR-137_st,hsa-miR-137
hsa-miR-138-1-star_st,hsa-miR-138-1-star
hsa-miR-138-2-star_st,hsa-miR-138-2-star
hsa-miR-138_st,hsa-miR-138
hsa-miR-139-3p_st,hsa-miR-139-3p
hsa-miR-139-5p_st,hsa-miR-139-5p
hsa-miR-140-3p_st,hsa-miR-140-3p
hsa-miR-140-5p_st,hsa-miR-140-5p
hsa-miR-141-star_st,hsa-miR-141-star
hsa-miR-141_st,hsa-miR-141
hsa-miR-142-3p_st,hsa-miR-142-3p
hsa-miR-142-5p_st,hsa-miR-142-5p
hsa-miR-143-star_st,hsa-miR-143-star
hsa-miR-143_st,hsa-miR-143
hsa-miR-144-star_st,hsa-miR-144-star
hsa-miR-144_st,hsa-miR-144
hsa-miR-145-star_st,hsa-miR-145-star
hsa-miR-145_st,hsa-miR-145
hsa-miR-1468_st,hsa-miR-1468
hsa-miR-1469_st,hsa-miR-1469
hsa-miR-146a-star_st,hsa-miR-146a-star
hsa-miR-146a_st,hsa-miR-146a
hsa-miR-146b-3p_st,hsa-miR-146b-3p
hsa-miR-146b-5p_st,hsa-miR-146b-5p
hsa-miR-1470_st,hsa-miR-1470
hsa-miR-1471_st,hsa-miR-1471
hsa-miR-147b_st,hsa-miR-147b
hsa-miR-147_st,hsa-miR-147
hsa-miR-148a-star_st,hsa-miR-148a-star
hsa-miR-148a_st,hsa-miR-148a
hsa-miR-148b-star_st,hsa-miR-148b-star
hsa-miR-148b_st,hsa-miR-148b
hsa-miR-149-star_st,hsa-miR-149-star
hsa-miR-149_st,hsa-miR-149
hsa-miR-150-star_st,hsa-miR-150-star
hsa-miR-150_st,hsa-miR-150
hsa-miR-151-3p_st,hsa-miR-151-3p
hsa-miR-151-5p_st,hsa-miR-151-5p
hsa-miR-151b_st,hsa-miR-151b
hsa-miR-152_st,hsa-miR-152
hsa-miR-1537_st,hsa-miR-1537
hsa-miR-1538_st,hsa-miR-1538
hsa-miR-1539_st,hsa-miR-1539
hsa-miR-153_st,hsa-miR-153
hsa-miR-154-star_st,hsa-miR-154-star
hsa-miR-154_st,hsa-miR-154
hsa-miR-155-star_st,hsa-miR-155-star
hsa-miR-155_st,hsa-miR-155
hsa-miR-1587_st,hsa-miR-1587
hsa-miR-15a-star_st,hsa-miR-15a-star
hsa-miR-15a_st,hsa-miR-15a
hsa-miR-15b-star_st,hsa-miR-15b-star
hsa-miR-15b_st,hsa-miR-15b
hsa-miR-16-1-star_st,hsa-miR-16-1-star
hsa-miR-16-2-star_st,hsa-miR-16-2-star
hsa-miR-16_st,hsa-miR-16
hsa-miR-17-star_st,hsa-miR-17-star
hsa-miR-17_st,hsa-miR-17
hsa-miR-181a-2-star_st,hsa-miR-181a-2-star
hsa-miR-181a-star_st,hsa-miR-181a-star
hsa-miR-181a_st,hsa-miR-181a
hsa-miR-181b_st,hsa-miR-181b
hsa-miR-181c-star_st,hsa-miR-181c-star
hsa-miR-181c_st,hsa-miR-181c
hsa-miR-181d_st,hsa-miR-181d
hsa-miR-182-star_st,hsa-miR-182-star
hsa-miR-1825_st,hsa-miR-1825
hsa-miR-1827_st,hsa-miR-1827
hsa-miR-182_st,hsa-miR-182
hsa-miR-183-star_st,hsa-miR-183-star
hsa-miR-183_st,hsa-miR-183
hsa-miR-184_st,hsa-miR-184
hsa-miR-185-star_st,hsa-miR-185-star
hsa-miR-185_st,hsa-miR-185
hsa-miR-186-star_st,hsa-miR-186-star
hsa-miR-186_st,hsa-miR-186
hsa-miR-187-star_st,hsa-miR-187-star
hsa-miR-187_st,hsa-miR-187
hsa-miR-188-3p_st,hsa-miR-188-3p
hsa-miR-188-5p_st,hsa-miR-188-5p
hsa-miR-18a-star_st,hsa-miR-18a-star
hsa-miR-18a_st,hsa-miR-18a
hsa-miR-18b-star_st,hsa-miR-18b-star
hsa-miR-18b_st,hsa-miR-18b
hsa-miR-1908_st,hsa-miR-1908
hsa-miR-1909-star_st,hsa-miR-1909-star
hsa-miR-1909_st,hsa-miR-1909
hsa-miR-190b_st,hsa-miR-190b
hsa-miR-190_st,hsa-miR-190
hsa-miR-191-star_st,hsa-miR-191-star
hsa-miR-1910_st,hsa-miR-1910
hsa-miR-1911-star_st,hsa-miR-1911-star
hsa-miR-1911_st,hsa-miR-1911
hsa-miR-1912_st,hsa-miR-1912
hsa-miR-1913_st,hsa-miR-1913
hsa-miR-1914-star_st,hsa-miR-1914-star
hsa-miR-1914_st,hsa-miR-1914
hsa-miR-1915-star_st,hsa-miR-1915-star
hsa-miR-1915_st,hsa-miR-1915
hsa-miR-191_st,hsa-miR-191
hsa-miR-192-star_st,hsa-miR-192-star
hsa-miR-192_st,hsa-miR-192
hsa-miR-193a-3p_st,hsa-miR-193a-3p
hsa-miR-193a-5p_st,hsa-miR-193a-5p
hsa-miR-193b-star_st,hsa-miR-193b-star
hsa-miR-193b_st,hsa-miR-193b
hsa-miR-194-star_st,hsa-miR-194-star
hsa-miR-194_st,hsa-miR-194
hsa-miR-195-star_st,hsa-miR-195-star
hsa-miR-195_st,hsa-miR-195
hsa-miR-196a-star_st,hsa-miR-196a-star
hsa-miR-196a_st,hsa-miR-196a
hsa-miR-196b-star_st,hsa-miR-196b-star
hsa-miR-196b_st,hsa-miR-196b
hsa-miR-1972_st,hsa-miR-1972
hsa-miR-1973_st,hsa-miR-1973
hsa-miR-1976_st,hsa-miR-1976
hsa-miR-197_st,hsa-miR-197
hsa-miR-198_st,hsa-miR-198
hsa-miR-199a-3p_st,hsa-miR-199a-3p
hsa-miR-199a-5p_st,hsa-miR-199a-5p
hsa-miR-199b-3p_st,hsa-miR-199b-3p
hsa-miR-199b-5p_st,hsa-miR-199b-5p
hsa-miR-19a-star_st,hsa-miR-19a-star
hsa-miR-19a_st,hsa-miR-19a
hsa-miR-19b-1-star_st,hsa-miR-19b-1-star
hsa-miR-19b-2-star_st,hsa-miR-19b-2-star
hsa-miR-19b_st,hsa-miR-19b
hsa-miR-1_st,hsa-miR-1
hsa-miR-200a-star_st,hsa-miR-200a-star
hsa-miR-200a_st,hsa-miR-200a
hsa-miR-200b-star_st,hsa-miR-200b-star
hsa-miR-200b_st,hsa-miR-200b
hsa-miR-200c-star_st,hsa-miR-200c-star
hsa-miR-200c_st,hsa-miR-200c
hsa-miR-202-star_st,hsa-miR-202-star
hsa-miR-202_st,hsa-miR-202
hsa-miR-203_st,hsa-miR-203
hsa-miR-204_st,hsa-miR-204
hsa-miR-205-star_st,hsa-miR-205-star
hsa-miR-2052_st,hsa-miR-2052
hsa-miR-2053_st,hsa-miR-2053
hsa-miR-2054_st,hsa-miR-2054
hsa-miR-205_st,hsa-miR-205
hsa-miR-206_st,hsa-miR-206
hsa-miR-208a_st,hsa-miR-208a
hsa-miR-208b_st,hsa-miR-208b
hsa-miR-20a-star_st,hsa-miR-20a-star
hsa-miR-20a_st,hsa-miR-20a
hsa-miR-20b-star_st,hsa-miR-20b-star
hsa-miR-20b_st,hsa-miR-20b
hsa-miR-21-star_st,hsa-miR-21-star
hsa-miR-210_st,hsa-miR-210
hsa-miR-2110_st,hsa-miR-2110
hsa-miR-2113_st,hsa-miR-2113
hsa-miR-2114-star_st,hsa-miR-2114-star
hsa-miR-2114_st,hsa-miR-2114
hsa-miR-2115-star_st,hsa-miR-2115-star
hsa-miR-2115_st,hsa-miR-2115
hsa-miR-2116-star_st,hsa-miR-2116-star
hsa-miR-2116_st,hsa-miR-2116
hsa-miR-2117_st,hsa-miR-2117
hsa-miR-211_st,hsa-miR-211
hsa-miR-212_st,hsa-miR-212
hsa-miR-214-star_st,hsa-miR-214-star
hsa-miR-214_st,hsa-miR-214
hsa-miR-215_st,hsa-miR-215
hsa-miR-216a_st,hsa-miR-216a
hsa-miR-216b_st,hsa-miR-216b
hsa-miR-217_st,hsa-miR-217
hsa-miR-218-1-star_st,hsa-miR-218-1-star
hsa-miR-218-2-star_st,hsa-miR-218-2-star
hsa-miR-218_st,hsa-miR-218
