fluid,mirna,specificity_score,detection_rate,fluid_min,fluid_max,other_max
vaginal,hsa-miR-548ar-3p,0.038461538461538464,1.0,0.0,0.0,0.25
vaginal,hsa-miR-548ar-5p,1.0,1.0,0.0,0.0,0.0
vaginal,hsa-miR-548as-3p,0.0,1.0,-8.078982317068647,-7.980979899792704,-6.98236523029813
vaginal,hsa-miR-548as-5p,0.0,1.0,-2.321928094887362,-1.792481250360578,-1.146240625180289
vaginal,hsa-miR-548at-3p,0.0,1.0,-6.838803375935772,-6.451653113479365,-4.099685922984548
vaginal,hsa-miR-548at-5p,0.0,1.0,-7.289145754232189,-6.994166883827362,-7.387056993150973
vaginal,hsa-miR-548au-3p,0.0,1.0,-1.792481250360578,-1.646240625180289,-1.0
vaginal,hsa-miR-548av-5p/hsa-miR-548k,0.0,1.0,-2.6859982152650437,-2.640560606055268,-2.282320754236242
vaginal,hsa-miR-548aw,0.0,1.0,-0.25,0.0,0.0
vaginal,hsa-miR-548ax,0.0,1.0,-5.427588947530823,-4.995926548164837,-4.374556482837479
vaginal,hsa-miR-548b-3p,0.0,1.0,-3.898814370362259,-3.727168519120221,-2.0804820237218404
vaginal,hsa-miR-548b-5p,0.0,1.0,-6.409368334859758,-6.359637594660383,-5.883531541908578
vaginal,hsa-miR-548c-3p,0.0,1.0,-0.25,0.25,0.0
vaginal,hsa-miR-548d-3p,0.0,1.0,-0.5,-0.5,0.0
vaginal,hsa-miR-548d-5p,0.0,1.0,-4.72125725266962,-4.018937678903541,-3.7994577495030497
vaginal,hsa-miR-548e-3p,0.0,1.0,-7.97872137159449,-7.681730010412139,-7.009417443368556
vaginal,hsa-miR-548f-3p,0.038461538461538464,1.0,0.0,0.0,0.25
vaginal,hsa-miR-548g-3p,1.0,1.0,0.0,0.0,0.0
vaginal,hsa-miR-548h-3p/hsa-miR-548z,0.0,1.0,-4.029573058256747,-3.90528402831866,-2.042481250360578
vaginal,hsa-miR-548h-5p,0.0,1.0,-1.6887218755408673,-1.6229632740824187,-0.7924812503605781
vaginal,hsa-miR-548i,0.0,1.0,-2.2590434031383713,-2.188721875540867,-1.8729632740824185
vaginal,hsa-miR-548j-5p,0.0,1.0,-2.532320754236242,-1.5804820237218404,-1.55720467262397
vaginal,hsa-miR-548k,0.0,1.0,-7.228754565016074,-7.057659623644316,-5.646979050190764
vaginal,hsa-miR-548l,0.0,1.0,-2.746460484250835,-2.6720625772832944,-2.773189285229963
vaginal,hsa-miR-548m,0.0,1.0,-2.0804820237218404,-1.9767226489021297,-2.09807935569469
vaginal,hsa-miR-548n,0.0,1.0,-3.90528402831866,-3.39067985676233,-3.2721970596792267
vaginal,hsa-miR-548o-3p,0.0,1.0,-0.5,-0.3962406251802891,0.0
vaginal,hsa-miR-548p,0.0,1.0,-0.25,0.0,0.25
vaginal,hsa-miR-548q,0.0,1.0,-2.160964047443681,-1.896240625180289,-1.146240625180289
vaginal,hsa-miR-548s,0.0,1.0,-1.4767226489021297,-1.3729632740824187,-0.146240625180289
vaginal,hsa-miR-548t-5p,0.0,1.0,-6.252079840298902,-5.969416238309551,-5.807691508847284
vaginal,hsa-miR-548u,0.0,1.0,-0.25,0.0,0.0
vaginal,hsa-miR-548v,0.0,1.0,-2.6961587113893803,-1.903677461028802,-1.396240625180289
vaginal,hsa-miR-548w,0.0,1.0,-2.84807935569469,-2.7999180862090913,-2.2267226489021295
vaginal,hsa-miR-548x-3p,0.0,1.0,-1.542481250360578,-1.396240625180289,-0.5
vaginal,hsa-miR-548y,0.0,1.0,-3.195339928381165,-2.542481250360578,-0.896240625180289
vaginal,hsa-miR-549a,0.0,1.0,-3.723183133152965,-3.487821178741743,-2.188721875540867
vaginal,hsa-miR-550a-3-5p/hsa-miR-550a-5p,0.0,1.0,-6.796397029555666,-6.64274721818712,-5.728177024844274
vaginal,hsa-miR-550a-3p,0.0,1.0,-7.628190325289669,-7.429160069807347,-6.92481987664616
vaginal,hsa-miR-550a-5p,0.0,1.0,-6.650848607959436,-6.515828715623103,-6.153002151804192
vaginal,hsa-miR-550b-2-5p,0.0,1.0,-8.943592156008666,-8.831616566105033,-8.539117521130118
vaginal,hsa-miR-550b-3p,0.0,1.0,-7.282139045654036,-6.802162837582387,-6.85853605626375
vaginal,hsa-miR-551a,0.0,0.5,-10.001829040554604,-9.57219506478831,-7.620318439231576
vaginal,hsa-miR-551b-3p,0.0,1.0,-6.241653821398037,-5.964801793194293,-4.158649593270301
vaginal,hsa-miR-551b-5p,0.0,1.0,-8.260752686770655,-8.254915496268625,-7.495759931961409
vaginal,hsa-miR-552-3p,0.0,0.0,-11.122163651842389,-11.004395020505466,-8.278652474904138
vaginal,hsa-miR-553,0.0,1.0,-7.946749108038071,-7.10253033894062,-6.56436825441933
vaginal,hsa-miR-554,0.0,1.0,-7.615635614916504,-7.495927405614111,-6.367227156223878
vaginal,hsa-miR-555,0.0,1.0,-7.063676991323066,-6.498217300974328,-4.812623183338562
vaginal,hsa-miR-556-3p,0.0,1.0,-3.8303939578539334,-3.341580553561454,-2.84807935569469
vaginal,hsa-miR-556-5p,1.0,1.0,0.0,0.0,0.0
vaginal,hsa-miR-557,0.0,1.0,-7.993295779465687,-7.736830871550752,-7.423180789756232
vaginal,hsa-miR-5571-3p,0.0,1.0,-5.625944790659121,-5.5536224710637345,-4.549179344425372
vaginal,hsa-miR-5571-5p,0.0,1.0,-8.346647797130547,-8.343649398016748,-7.073708104702808
vaginal,hsa-miR-5572,0.0,1.0,-9.075073334131348,-9.010771938345874,-9.149076422197693
vaginal,hsa-miR-5579-3p,0.0,1.0,-2.938721875540867,-2.453445297804259,-0.3962406251802891
vaginal,hsa-miR-5579-5p,0.0,1.0,-2.9330418564158465,-2.2414460711655217,-0.25
vaginal,hsa-miR-558,0.0,1.0,-5.569121985471799,-5.264274502178068,-3.9156531873127
vaginal,hsa-miR-5580-3p,0.0,1.0,-7.7822305380538115,-7.42177194504,-7.279797960925062
vaginal,hsa-miR-5580-5p,0.0,1.0,-6.69899026508458,-6.489466673977652,-6.588577413426915
vaginal,hsa-miR-5581-3p,0.0,1.0,-9.813543776560508,-9.40773994194537,-9.82462368205148
vaginal,hsa-miR-5581-5p,0.0,1.0,-3.032320754236242,-2.782320754236242,-2.3729632740824185
vaginal,hsa-miR-5582-3p,0.0,1.0,-6.797208126162833,-6.253048116767796,-5.287203544450971
vaginal,hsa-miR-5582-5p,0.0,1.0,-3.880400109930932,-3.384061803922032,-3.188721875540867
vaginal,hsa-miR-5583-3p,0.0,1.0,-0.5,0.0,-0.25
vaginal,hsa-miR-5583-5p,0.0,1.0,-4.740246529039816,-4.441907105062958,-3.322288588430839
vaginal,hsa-miR-5584-3p,0.0,1.0,-8.763743159593254,-8.448426568764422,-7.5307228917081135
vaginal,hsa-miR-5584-5p,0.0,1.0,-7.851566104165133,-6.978787347385772,-5.574264887952175
vaginal,hsa-miR-5585-3p,0.0,1.0,-6.798788111787377,-6.620519394742855,-4.721793251817489
vaginal,hsa-miR-5585-5p,0.0,1.0,-4.8333936693645345,-4.771513317748917,-3.7999180862090913
vaginal,hsa-miR-5586-3p,0.0,1.0,-7.297633224235016,-7.227945708445215,-5.517792258477423
vaginal,hsa-miR-5586-5p,0.0,1.0,-1.292481250360578,-1.292481250360578,-0.25
vaginal,hsa-miR-5587-3p,0.0,1.0,-4.996864581880114,-4.928936885707839,-3.896152559312382
vaginal,hsa-miR-5587-5p,0.0,1.0,-5.685238550133148,-5.125740962589145,-2.8395254268602117
vaginal,hsa-miR-5588-3p,0.0,1.0,-6.091954593791639,-5.611479526772607,-4.793777730378029
vaginal,hsa-miR-5588-5p,0.0,1.0,-7.767500757088173,-7.256817338564802,-3.927149738631245
vaginal,hsa-miR-5589-3p,0.0,1.0,-3.501953924166355,-3.2666904830967267,-2.160964047443681
vaginal,hsa-miR-5589-5p,0.0,1.0,-1.7267226489021297,-0.896240625180289,-0.5
vaginal,hsa-miR-559,0.0,1.0,-3.642701109431125,-3.2839273215261,-2.7685353656881264
vaginal,hsa-miR-5590-3p,0.0,1.0,-2.1229632740824185,-1.6887218755408673,-1.146240625180289
vaginal,hsa-miR-5590-5p,0.0,1.0,-1.042481250360578,-1.0,0.0
vaginal,hsa-miR-5591-3p,0.0,1.0,-4.890208213491601,-4.789519274783213,-3.828787390564075
vaginal,hsa-miR-5591-5p,0.0,1.0,-0.646240625180289,0.0,0.0
vaginal,hsa-miR-561-3p,0.0,1.0,-0.5,-0.5,0.0
vaginal,hsa-miR-561-5p,0.0,1.0,-1.292481250360578,-0.7924812503605781,-0.25
vaginal,hsa-miR-562,0.0,1.0,-0.5,-0.25,0.0
vaginal,hsa-miR-563,0.0,1.0,-1.646240625180289,-1.042481250360578,-0.3962406251802891
vaginal,hsa-miR-564,0.0,1.0,-7.076776015854056,-6.959278005199024,-4.814181171766441
vaginal,hsa-miR-566,0.0,1.0,-3.273189285229963,-3.1785613794165304,-2.188721875540867
vaginal,hsa-miR-567,0.0,1.0,-5.379208020251536,-5.214925020418909,-4.033024508138005
vaginal,hsa-miR-568,1.0,1.0,0.0,0.0,0.0
vaginal,hsa-miR-5680,0.0,1.0,-3.7787812384870767,-3.5410696095752927,-2.2692038992627075
vaginal,hsa-miR-5681a,0.0,1.0,-3.084962500721156,-2.0804820237218404,-0.25
vaginal,hsa-miR-5681b,0.0,0.0,-11.927256125325266,-11.793364568971665,-11.137175611591925
vaginal,hsa-miR-5682,0.0,1.0,-1.042481250360578,-0.646240625180289,0.0
vaginal,hsa-miR-5683,0.0,1.0,-2.2267226489021295,-1.9767226489021297,-1.4767226489021297
vaginal,hsa-miR-5684,0.0,0.0,-11.336330748135117,-11.119883079215054,-9.8978459747727
vaginal,hsa-miR-5685,0.0,1.0,-4.227426402803893,-3.4509318816382786,-2.4154445244429965
vaginal,hsa-miR-5687,0.0,1.0,-1.146240625180289,-0.896240625180289,0.0
vaginal,hsa-miR-5688,0.0,1.0,-4.496135211034541,-3.752052437507949,-1.4387218755408673
vaginal,hsa-miR-5689,0.0,1.0,-6.6954094652075815,-6.263684859279044,-4.97801912891958
vaginal,hsa-miR-569,0.0,1.0,-5.6916670026951275,-5.127808831920014,-3.9824532961660366
vaginal,hsa-miR-5690,0.0,1.0,-7.411045278600231,-7.128787783432621,-5.20503850655932
vaginal,hsa-miR-5691,0.0,1.0,-5.530006300062861,-5.441416725979636,-4.039297253378713
vaginal,hsa-miR-5692a,0.0,1.0,-0.5424812503605781,0.0,0.1037593748197109
vaginal,hsa-miR-5692b/hsa-miR-5692c,0.0,1.0,-3.543419284075855,-2.564641508472483,-1.0
vaginal,hsa-miR-5692c,0.0,1.0,-5.590987695784383,-5.174715582713956,-3.5342878150695767
vaginal,hsa-miR-5693,0.0,1.0,-6.849216626462199,-6.7912537301368605,-5.504563630579305
vaginal,hsa-miR-5694,0.0,1.0,-6.129283016944966,-5.562018952294241,-4.841492487693547
vaginal,hsa-miR-5695,0.0,1.0,-2.0499180862090913,-1.951838730514401,-0.896240625180289
vaginal,hsa-miR-5696,0.0,1.0,-7.855573298674676,-7.730001964803019,-6.559267288310168
vaginal,hsa-miR-5697,1.0,1.0,0.0,0.0,0.0
vaginal,hsa-miR-5698,0.0,1.0,-5.75129648001745,-4.537912707493355,-4.523684376262024
vaginal,hsa-miR-5699-3p,0.0,1.0,-8.882224788819919,-8.795161410755519,-7.831972201893503
vaginal,hsa-miR-570-3p,0.0,1.0,-4.749911934132093,-4.547446489715048,-1.3166966351737257
vaginal,hsa-miR-5700,0.0,1.0,-4.241186743693383,-4.103051487936189,-2.09807935569469
vaginal,hsa-miR-5701,0.0,1.0,-8.291103073823328,-7.6513608259171315,-7.393822717696647
vaginal,hsa-miR-5702,0.0,1.0,-3.0368012312355575,-2.640560606055268,-1.660964047443681
vaginal,hsa-miR-5703,0.0,1.0,-5.584486036252146,-5.5083987671129275,-4.246893726056949
vaginal,hsa-miR-5704,0.0,1.0,-9.40194549614405,-9.367219252017003,-8.97233294058197
vaginal,hsa-miR-5705,0.0,1.0,-4.440342357445037,-4.372179711401386,-3.8015246534989497
vaginal,hsa-miR-5706,0.0,1.0,-5.247190584897212,-4.58566625462292,-2.5572046726239703
vaginal,hsa-miR-5707,0.0,1.0,-0.25,0.0,0.0
vaginal,hsa-miR-5708,0.0,1.0,-6.459562850471877,-5.941166275472925,-4.572783679462899
vaginal,hsa-miR-571,0.0,1.0,-2.721042629777109,-2.69615871138938,-2.584962500721156
vaginal,hsa-miR-572,0.0,1.0,-4.168810089394637,-3.4220625772832944,-2.542481250360578
vaginal,hsa-miR-573,0.0,1.0,-2.57480200459682,-1.0804820237218404,-1.938721875540867
vaginal,hsa-miR-574-3p,0.0,1.0,-7.436333746817088,-7.166272819452644,-6.446363516156094
vaginal,hsa-miR-574-5p,0.0,1.0,-6.642126339549713,-6.021257066398726,-5.589142813192984
vaginal,hsa-miR-575,0.0,1.0,-8.332371454698329,-8.316255413614135,-7.601597660618284
vaginal,hsa-miR-576-3p,0.0,1.0,-7.51854164092629,-6.806857279283925,-7.068089285178718
vaginal,hsa-miR-576-5p,0.0,1.0,-6.3256836786338475,-6.275791681886247,-6.433091626641478
vaginal,hsa-miR-577,0.0,1.0,-2.57480200459682,-2.3072046726239703,-0.896240625180289
vaginal,hsa-miR-578,0.0,1.0,-1.396240625180289,-0.75,-1.25
vaginal,hsa-miR-579-3p,0.0,1.0,-1.4387218755408673,-1.1887218755408673,-0.25
vaginal,hsa-miR-580-3p,0.0,1.0,-3.61383180507614,-3.5192038992627075,-2.951838730514401
vaginal,hsa-miR-581,0.0,1.0,-3.669429910410252,-2.951838730514401,-1.7267226489021297
vaginal,hsa-miR-582-3p,0.0,1.0,-5.6678109709568725,-5.14814596689033,-3.110735873962182
vaginal,hsa-miR-582-5p,0.0,1.0,-1.7267226489021297,-0.7924812503605781,-0.75
vaginal,hsa-miR-583,0.0,1.0,-6.178063524555984,-5.552168139414906,-4.603671308951804
vaginal,hsa-miR-584-3p,0.0,1.0,-3.1516591358948816,-2.341580553561454,-2.084962500721156
vaginal,hsa-miR-584-5p,0.0,0.0,-11.15663081840284,-10.851172949441608,-10.291029378171023
vaginal,hsa-miR-585-3p,0.0,1.0,-6.968450386431222,-6.544943870740239,-7.490850071877012
vaginal,hsa-miR-586,0.0,1.0,-5.113840334530801,-4.617712373104653,-4.333131532744069
vaginal,hsa-miR-587,0.0,1.0,-6.246630302066601,-5.816344242610057,-3.888047189889288
vaginal,hsa-miR-588,0.0,1.0,-1.5804820237218404,-1.1887218755408673,-1.3304820237218404
vaginal,hsa-miR-589-3p,0.0,1.0,-7.000855042762222,-5.785111185372594,-5.163940105841065
vaginal,hsa-miR-589-5p,0.0,1.0,-9.760889913025364,-8.726479669527944,-7.725013258953057
vaginal,hsa-miR-590-3p,0.0,1.0,-0.25,0.0,0.0
vaginal,hsa-miR-590-5p,0.0,1.0,-2.744319980874979,-0.25,0.0
vaginal,hsa-miR-591,0.0,1.0,-2.146240625180289,-2.0572046726239703,-1.042481250360578
vaginal,hsa-miR-592,0.0,1.0,-1.146240625180289,-0.646240625180289,-0.646240625180289
vaginal,hsa-miR-593-3p,0.0,1.0,-4.622697053723252,-4.597172506818567,-4.6772255024715035
vaginal,hsa-miR-593-5p,0.0,1.0,-6.180613816924479,-6.159154385179464,-5.456252111660072
vaginal,hsa-miR-595,0.0,1.0,-6.11561726803213,-6.09494730811024,-5.422938861090391
vaginal,hsa-miR-596,0.0,1.0,-8.907230509892267,-8.806676653746813,-8.381624616055836
vaginal,hsa-miR-597-5p,0.0,1.0,-7.470857809367039,-6.90587175738027,-6.302043804879843
vaginal,hsa-miR-598-3p,0.0,1.0,-2.203445297804259,-0.3962406251802891,-2.0804820237218404
vaginal,hsa-miR-599,0.0,1.0,-1.292481250360578,-0.5,-0.146240625180289
vaginal,hsa-miR-600,0.0,1.0,-9.35040749355386,-9.040428993130678,-8.410383414858888
vaginal,hsa-miR-601,0.0,1.0,-6.995834524264126,-6.965669175702608,-5.93839794411434
vaginal,hsa-miR-602,0.0,1.0,-6.715122096448796,-5.936411298558552,-4.845819020174007
vaginal,hsa-miR-603,0.0,1.0,-3.88200667722079,-3.878555227339533,-3.6315483877560513
vaginal,hsa-miR-604,0.0,1.0,-9.12589318754558,-9.009422313990042,-6.273447229943818
vaginal,hsa-miR-605-5p,0.0,1.0,-8.798997611458852,-8.61123239584541,-7.792533242701073
vaginal,hsa-miR-606,0.0,1.0,-3.280302429102321,-3.1274437510817346,-1.75
vaginal,hsa-miR-607,1.0,1.0,0.0,0.0,0.0
vaginal,hsa-miR-608,0.0,1.0,-7.046769114819921,-6.44683152539565,-5.94649879118902
vaginal,hsa-miR-609,0.0,1.0,-1.542481250360578,-0.896240625180289,-1.146240625180289
vaginal,hsa-miR-610,0.0,1.0,-8.245151401498893,-8.072798049282577,-6.083529032008354
vaginal,hsa-miR-611,0.0,1.0,-4.906489624182871,-4.714051664146686,-4.656890595608518
vaginal,hsa-miR-612,0.0,1.0,-9.198576327306457,-9.000205660085596,-7.417307107163692
vaginal,hsa-miR-613,0.0,1.0,-0.3962406251802891,0.0,0.0
vaginal,hsa-miR-614,0.0,1.0,-6.744728184016698,-5.794123037977618,-5.0882350005812675
vaginal,hsa-miR-615-3p,0.0,1.0,-9.231783669168289,-9.214440490413333,-8.621095770168154
vaginal,hsa-miR-615-5p,0.0,1.0,-3.487821178741743,-2.799099303200876,-3.032320754236242
vaginal,hsa-miR-616-3p,0.0,1.0,-4.9014801858737345,-4.712488700942631,-1.945339928381165
vaginal,hsa-miR-616-5p,0.0,1.0,-3.9075312241254743,-3.493536418193946,-3.240543257777427
vaginal,hsa-miR-617,0.0,1.0,-3.519203899262708,-3.4985883592147147,-1.910964047443681
vaginal,hsa-miR-618,0.0,1.0,-7.237190433075545,-7.096129013212558,-4.800234227220004
vaginal,hsa-miR-619-3p,0.0,1.0,-1.3480793556946902,-1.042481250360578,-0.5
vaginal,hsa-miR-620,0.0,1.0,-8.364076957242178,-7.608243926829372,-6.624120715569062
vaginal,hsa-miR-621,0.0,1.0,-1.396240625180289,-1.396240625180289,-0.25
vaginal,hsa-miR-622,0.0,1.0,-8.44578491342872,-8.322296947807567,-7.775075463355317
vaginal,hsa-miR-623,0.0,1.0,-2.57480200459682,-1.5804820237218404,-1.8304820237218404
vaginal,hsa-miR-624-3p,0.0,1.0,-5.698922728002756,-5.523220974003657,-2.4285613794165304
vaginal,hsa-miR-624-5p,0.0,1.0,-0.5,-0.5,-0.25
vaginal,hsa-miR-625-3p,0.0,1.0,-6.650889537897573,-6.481626845993455,-6.3884220502942615
vaginal,hsa-miR-625-5p,0.0,1.0,-6.297747930401397,-6.103423508351041,-4.668810089394637
vaginal,hsa-miR-626,0.0,1.0,-4.87993977322489,-4.170007450582053,-4.1643296123953215
vaginal,hsa-miR-627-5p,0.0,1.0,-6.076823796392943,-5.771019129422269,-5.7753733926916215
vaginal,hsa-miR-628-3p,0.0,1.0,-6.734567687892362,-6.273007746826164,-6.337051417824587
vaginal,hsa-miR-628-5p,0.0,1.0,-1.4387218755408673,-0.5,0.0
vaginal,hsa-miR-629-3p,0.0,1.0,-8.142212285182627,-7.908277608045018,-6.584337318208605
vaginal,hsa-miR-629-5p,0.0,1.0,-7.79335622242716,-7.6629940652696815,-7.570654714603226
vaginal,hsa-miR-630,0.0,1.0,-8.97582874700037,-8.926286089478737,-8.59522237907478
vaginal,hsa-miR-631,0.0,0.0,-10.47866887160253,-10.417601448347996,-7.629005607597603
vaginal,hsa-miR-632,0.0,1.0,-4.567098948389139,-4.344895358712825,-3.855713298986066
vaginal,hsa-miR-633,0.0,1.0,-0.5,0.0,0.0
vaginal,hsa-miR-634,0.0,1.0,-8.318884859028524,-8.133513700227944,-8.02784242703285
vaginal,hsa-miR-635,0.0,1.0,-8.318283218151306,-8.244300343948272,-8.039168437117233
vaginal,hsa-miR-636,0.0,1.0,-7.540798004056474,-7.345220712218093,-6.829013746963681
vaginal,hsa-miR-637,0.0,1.0,-0.25,-0.25,0.0
vaginal,hsa-miR-638,0.0,1.0,-9.746872023943151,-9.374151189735048,-10.431674934841972
vaginal,hsa-miR-639,0.0,1.0,-8.62409353316786,-8.553903392317608,-8.29313975087715
vaginal,hsa-miR-640,0.0,1.0,-6.342782801374522,-6.190800659793429,-4.049073686257065
vaginal,hsa-miR-641,0.0,1.0,-5.56152857321092,-4.930142481572049,-4.604541906275172
vaginal,hsa-miR-642a-3p,0.0,1.0,-9.57645044898898,-9.425291019578516,-9.059977088309353
vaginal,hsa-miR-642a-5p,0.0,1.0,-2.7999180862090913,-2.57480200459682,-1.9767226489021297
vaginal,hsa-miR-642b-3p,0.0,0.0,-11.338723092684123,-11.075313366964542,-9.250598342599648
