fluid,mirna,pvalue,log2fc,cohens_d,fluid_mean,other_mean,fluid_std,other_std,padj
blood,hsa-miR-4436b-3p,0.0367138563627041,0.85281397666758,2.6362715909604777,-7.3460153914382165,-8.198829368105796,0.030271734865157107,0.4564847891358384,1.0
blood,hsa-miR-4436b-5p,0.6015081344405899,-0.2462399990194779,-0.542708602127758,-10.675458490689463,-10.429218491669985,0.10077331420073854,0.6337002028831051,1.0
blood,hsa-miR-4437,0.19169460205188804,-0.23999062518028902,-0.7778757436815256,-0.9693609377704335,-0.7293703125901445,0.17687968740985544,0.39885259525991007,1.0
blood,hsa-miR-4438,0.0367138563627041,1.225957790740876,1.7976692699170793,-1.363361324451065,-2.589319115191941,0.6133613244510648,0.7442821964085155,1.0
blood,hsa-miR-4439,0.794002680192762,0.02621674975853594,0.0670726657625298,-6.1859723370340065,-6.2121890867925424,0.2399925756657728,0.4979594397051646,1.0
blood,hsa-miR-4440,0.11718508719813799,0.6129544404088918,1.7455311506159972,-4.139141261364131,-4.7520957017730225,0.308624017315108,0.38906664578254757,1.0
blood,hsa-miR-4441,0.06757726305587053,0.42420670929458204,2.204764469240648,-8.652616405833317,-9.0768231151279,0.17528805062320085,0.2081180406475336,1.0
blood,hsa-miR-4442,0.11718508719813799,0.583246239289708,1.6477997661407233,-5.503559551019739,-6.086805790309447,0.23085053417829826,0.4441572810664245,1.0
blood,hsa-miR-4443,0.11718508719813799,-0.3868391107317617,-0.9234400392526965,-13.216335962536652,-12.82949685180489,0.11447806993473186,0.5812636914467179,1.0
blood,hsa-miR-4444,0.2962698714842864,0.22291729243484149,1.0193002102131463,-7.892217039109413,-8.115134331544255,0.13484460422846567,0.2783400232735631,1.0
blood,hsa-miR-4445-3p,0.2962698714842864,0.486171297314554,0.7842184578830651,-6.772286481921963,-7.258457779236517,0.17870475506493477,0.8583268657299423,1.0
blood,hsa-miR-4445-5p,0.6015081344405899,-0.17897681522333997,-0.29572767356108054,-11.66377662150538,-11.484799806282041,0.5182344593393751,0.6811659078360911,1.0
blood,hsa-miR-4446-3p,0.19169460205188804,0.2658983719189023,1.2002099883538357,-2.4460835866725628,-2.711981958591465,0.1768796874098555,0.2586046457684986,1.0
blood,hsa-miR-4446-5p,0.6015081344405899,0.21659414181527303,0.6247909609967479,-4.365744414385134,-4.582338556200407,0.24746067678836203,0.42322410172402186,1.0
blood,hsa-miR-4447,0.4334219309560736,-0.20025573324347157,-0.4488866940005655,-9.532681934568938,-9.332426201325466,0.20388594194174914,0.5970513178792379,1.0
blood,hsa-miR-4448,0.6015081344405899,0.27331374720127144,0.4255028521010989,-5.47290531750482,-5.746219064706091,0.26315205413267106,0.869442162907256,1.0
blood,hsa-miR-4449,0.19169460205188804,-0.5746065298695004,-0.9855451293275064,-11.997049428888772,-11.422442899019272,0.24314647138050205,0.7878690138066111,1.0
blood,hsa-miR-4450,0.0367138563627041,0.4800615387437457,3.3675362285973165,-9.22413664304961,-9.704198181793355,0.023986185900813695,0.20017224408630624,1.0
blood,hsa-miR-4451,0.794002680192762,0.18235602273690965,0.4620487526588667,-10.818581740275414,-11.000937763012324,0.382815513813604,0.4061754654220771,1.0
blood,hsa-miR-4452,0.2399850430475451,0.20578007814753613,1.2016893363680363,-0.125,-0.3307800781475361,0.125,0.20741954833409068,1.0
blood,hsa-miR-4453,0.4334219309560736,-0.010521855670544866,-0.023600042553501614,-4.351941415673428,-4.341419560002883,0.27075563804982394,0.5694198409246004,1.0
blood,hsa-miR-4454,0.794002680192762,0.03602720400210302,0.07154974467324018,-13.411170284178976,-13.447197488181079,0.0075044529859740194,0.7120546882476528,1.0
blood,hsa-miR-4455,0.6015081344405899,-0.38388982781077274,-0.6142780339108413,-9.749897849530797,-9.366008021720024,0.38880141207536223,0.7936909503520316,1.0
blood,hsa-miR-4456,1.0,0.14664925623852731,0.24381198931599699,-11.947999500277199,-12.094648756515726,0.08817267418506702,0.84604610287,1.0
blood,hsa-miR-4457,0.8961247779728454,-0.1488098103223141,-0.10353550744704972,-3.101122877839277,-2.952313067516963,1.5206408541174365,1.3487829461495175,1.0
blood,hsa-miR-4458,0.2962698714842864,0.6186427508940149,1.095680728541915,-6.893245703262496,-7.5118884541565105,0.03916535551200617,0.7975315221750151,1.0
blood,hsa-miR-4459,0.0367138563627041,0.685116400905347,3.1652521358638803,-9.398125172285777,-10.083241573191124,0.05898383922458095,0.3003688544022299,1.0
blood,hsa-miR-4460,1.0,-0.04777711357375658,-0.05337801539113804,-4.4128690431343145,-4.365091929560558,0.22455832573935863,1.2457438523681437,1.0
blood,hsa-miR-4461,0.794002680192762,0.011455732325765133,0.02415750404364021,-5.320961265532426,-5.332416997858191,0.39647333795105855,0.5408875333177193,1.0
blood,hsa-miR-4462,0.6015081344405899,0.3706265213716522,1.07742110105614,-7.484262847615275,-7.854889368986927,0.35767048475680907,0.32975101329651046,1.0
blood,hsa-miR-4463,0.11718508719813799,0.5929339109448826,1.761663330981002,-8.498449916809381,-9.091383827754264,0.06659023186476887,0.4713096522202026,1.0
blood,hsa-miR-4464,0.6015081344405899,-0.2335894369570597,-0.42417891558030435,-2.355441066826386,-2.1218516298693264,0.4444770193827051,0.6394924258297577,1.0
blood,hsa-miR-4465,0.794002680192762,0.06781015629507225,0.37355598409498697,-0.125,-0.19281015629507225,0.125,0.2242285462737839,1.0
blood,hsa-miR-4466,0.0367138563627041,0.7344784029252391,1.853073163867468,-7.237253790011698,-7.971732192936937,0.029267686192133713,0.5597687426681253,1.0
blood,hsa-miR-4467,0.2962698714842864,0.445123261467268,0.8336966519792187,-12.942600248030221,-13.387723509497489,0.02084190539364883,0.754782326399988,1.0
blood,hsa-miR-4468,0.794002680192762,-0.041176209999282065,-0.11261339481474766,-9.43696330033826,-9.395787090338978,0.28544350256029905,0.43117334227363513,1.0
blood,hsa-miR-4469,0.6015081344405899,0.13480556904650065,0.2097095152015893,-5.727083218888758,-5.861888787935259,0.6647602882485142,0.6201048875012307,1.0
blood,hsa-miR-4470,0.6015081344405899,-0.2690850223190324,-0.45985114352245116,-8.407283274221886,-8.138198251902853,0.3252475287509098,0.7609408647144259,1.0
blood,hsa-miR-4471,0.794002680192762,0.3483033143141192,0.5575908063066644,-4.413204285943339,-4.761507600257458,0.7097589881390796,0.5259622811661081,1.0
blood,hsa-miR-4472,0.4334219309560736,0.4902584456396628,0.8257035272584519,-8.942644501887148,-9.432902947526811,0.31889321667178727,0.7767731614180569,1.0
blood,hsa-miR-4473,0.2962698714842864,-0.5402756458056377,-0.6185557215721108,-10.668606673134358,-10.12833102732872,0.8139108421285624,0.929176248729733,1.0
blood,hsa-miR-4474-3p,0.0367138563627041,0.7059348947203543,2.4042846620490184,-2.1229632740824185,-2.828898168802773,0.3157586014584485,0.2696598951692626,1.0
blood,hsa-miR-4474-5p,0.4334219309560736,-0.17155851635267005,-0.4110713089675748,-3.2049418780125185,-3.0333833616598485,0.2514965802082594,0.5339503810783547,1.0
blood,hsa-miR-4475,0.4334219309560736,0.332170575066133,0.5175832846309467,-9.994119151139163,-10.326289726205296,0.46582489699719165,0.7789418060899739,1.0
blood,hsa-miR-4476,0.06757726305587053,0.5781805629530652,2.1949099276500355,-6.359351061873014,-6.937531624826079,0.27949422066372387,0.24629640756895294,1.0
blood,hsa-miR-4477a,0.794002680192762,0.030163619532931563,0.06912997752844809,-4.637328815152241,-4.6674924346851725,0.3199284260767521,0.5276523331092591,1.0
blood,hsa-miR-4477b,0.11718508719813799,-0.3972224755071494,-1.41623976208517,-5.195623572091694,-4.798401096584545,0.12919520451843924,0.37502417574252883,1.0
blood,hsa-miR-4478,0.2962698714842864,0.3494642437480433,1.2781102194581095,-9.373248656237525,-9.722712899985568,0.056038413756222205,0.3825958095608003,1.0
blood,hsa-miR-4479,0.0367138563627041,0.8038966120834128,2.629682081416964,-2.030842574811643,-2.8347391868950558,0.4078793007292242,0.1433204728603799,1.0
blood,hsa-miR-448,0.2962698714842864,1.1139512483051743,1.206457304202853,-2.9502104688260586,-4.064161717131233,1.2234878199239287,0.4562157184121338,1.0
blood,hsa-miR-4480,0.6015081344405899,0.15147295204205768,0.5764536781558001,-6.681903272586474,-6.833376224628532,0.023987290641926506,0.37083353188571494,1.0
blood,hsa-miR-4481,0.794002680192762,0.2944722974830878,0.7563175916575565,-5.582127964133836,-5.8766002616169235,0.5097438208501335,0.20820223582555902,1.0
blood,hsa-miR-4482-3p,0.06757726305587053,0.8519343013459046,2.381550163722691,-5.7948627581464365,-6.646797059492341,0.34718336439681474,0.36796007857406715,1.0
blood,hsa-miR-4482-5p,0.19169460205188804,-0.18943087896521105,-1.0226258434969377,-3.2904445244429965,-3.1010136454777855,0.08251874963942174,0.2486325207938911,1.0
blood,hsa-miR-4483,0.6015081344405899,-0.14819473222845758,-0.2703423720094431,-9.111854515136894,-8.963659782908437,0.4411389836605428,0.6374844751599693,1.0
blood,hsa-miR-4484,0.2962698714842864,0.4991637634261128,1.0814519066307684,-11.013403654010167,-11.51256741743628,0.4348564033965854,0.48681642899046673,1.0
blood,hsa-miR-4485-3p,0.4334219309560736,0.3412480325658125,0.7219794618715536,-5.208971614752764,-5.550219647318577,0.3868632280544877,0.5451096351746215,1.0
blood,hsa-miR-4486,0.2962698714842864,0.3669031546663639,0.8129507915806953,-7.661950551412168,-8.028853706078532,0.4808284698427481,0.4197479724887196,1.0
blood,hsa-miR-4487,0.4334219309560736,0.42883955268029084,1.15656083747395,-5.944665675574829,-6.3735052282551194,0.08454975632524908,0.5175129790414349,1.0
blood,hsa-miR-4489,0.06757726305587053,1.4259217148690886,2.1406519222516205,-2.842076666336822,-4.267998381205911,0.47927388837873997,0.8109972988579531,1.0
blood,hsa-miR-4490,0.2962698714842864,0.28979599170408754,0.5010369436716998,-6.976030067740066,-7.265826059444153,0.0021925860194720315,0.8179675263435707,1.0
blood,hsa-miR-4491,0.2962698714842864,0.29382689010985263,0.5448667392719749,-7.710982421375587,-8.00480931148544,0.4259450467006607,0.6325991124769033,1.0
blood,hsa-miR-4492,0.4334219309560736,-0.5046301397462383,-1.007982363202231,-6.891373550268268,-6.38674341052203,0.42029570016397644,0.5697544421566625,1.0
blood,hsa-miR-4493,1.0,0.1313793973993822,0.27228510812568535,-1.3517226489021295,-1.4831020463015117,0.6017226489021296,0.32180016246201715,1.0
blood,hsa-miR-4494,0.4334219309560736,0.49044861098128667,0.8918358130447894,-4.356156736993122,-4.846605347974409,0.2423249319169818,0.7390047009342071,1.0
blood,hsa-miR-4495,0.19169460205188804,0.39080251763310603,1.0758606044315357,-4.028248392870225,-4.419050910503331,0.012821216705068306,0.5135479977311194,1.0
blood,hsa-miR-4496,1.0,-0.021152787244544058,-0.027002974798290644,-7.948997545603419,-7.927844758358875,0.5329789186767822,0.9711893338213707,1.0
blood,hsa-miR-4497,1.0,0.17025950615397534,0.3947304387991666,-12.008588933319906,-12.178848439473882,0.19115465722543146,0.5792692782816191,1.0
blood,hsa-miR-4498,0.2962698714842864,0.40063135194378585,0.8625258158191605,-4.704488160447319,-5.105119512391105,0.4140452647746704,0.5099621627727398,1.0
blood,hsa-miR-4499,0.11718508719813799,0.5137286026197225,1.4619028326845032,-3.9398461115237042,-4.453574714143427,0.034562083205044614,0.49576679565662163,1.0
blood,hsa-miR-449a,1.0,-0.052439747034769835,-0.13334463871436422,-1.021240625180289,-0.9688008781455192,0.02124062518028902,0.5557545997485323,1.0
blood,hsa-miR-449b-3p,0.4334219309560736,0.38994851225767757,0.8814542153173434,-5.548980892800383,-5.938929405058061,0.4079286315029318,0.47435855073260624,1.0
blood,hsa-miR-449b-5p,0.794002680192762,0.057149271701876225,0.11715916952227984,-1.313721875540867,-1.3708711472427433,0.27124062518028913,0.6342791411628145,1.0
blood,hsa-miR-449c-3p,0.11718508719813799,0.49299250399494987,1.136358435112386,-2.734512152321594,-3.227504656316544,0.46530825305888635,0.3998931351268171,1.0
blood,hsa-miR-449c-5p,0.2399850430475451,0.28896064370291086,1.0088704246568014,-0.5731203125901445,-0.8620809562930554,0.07312031259014451,0.39840460112314696,1.0
blood,hsa-miR-4500,0.0367138563627041,-3.8231839748545084,-4.862696568077768,-11.630125553804142,-7.806941578949633,0.1327812076687147,1.1039363007020935,1.0
blood,hsa-miR-4501,0.2962698714842864,-0.0026087278182256313,-0.006801324562670642,-9.62605100229935,-9.623442274481125,0.12466501555638487,0.5279183989417379,1.0
blood,hsa-miR-4502,0.794002680192762,-0.00589266160365387,-0.023750756378125883,-6.844050606566757,-6.838157944963103,0.006035842566916028,0.35082035716625926,1.0
blood,hsa-miR-4503,0.11718508719813799,0.379577815798557,1.5583302968342523,-7.532697458570725,-7.912275274369282,0.054873925766130593,0.34007515539367805,1.0
blood,hsa-miR-4504,0.794002680192762,0.029751623309339337,0.08258249814010335,-5.608220524486726,-5.637972147796066,0.1179888382938925,0.4956420742845916,1.0
blood,hsa-miR-4505,0.6015081344405899,-0.20009824185086522,-0.372259157200325,-10.890270308611413,-10.690172066760548,0.0836129458320034,0.75556140575884,1.0
blood,hsa-miR-4506,0.2962698714842864,0.2962824586428283,0.9315534679693681,-8.900245867738917,-9.196528326381745,0.28681820127902746,0.34648158590926986,1.0
blood,hsa-miR-4507,0.11718508719813799,-0.4769687961067195,-1.3334893307290607,-9.65181856662184,-9.17484977051512,0.016569522018132332,0.5055711718367933,1.0
blood,hsa-miR-4508,1.0,0.16441554743357933,0.30165288996330664,-10.880877742923326,-11.045293290356906,0.2866937045226319,0.7155159824519801,1.0
blood,hsa-miR-4509,0.06757726305587053,0.9907618118589032,2.6477373333523486,-0.5,-1.4907618118589032,0.25,0.46641089918283213,1.0
blood,hsa-miR-450a-2-3p,0.6015081344405899,0.2757685515145205,0.40392019150986713,-9.289151991360352,-9.564920542874873,0.6062735928053042,0.7514476975453516,1.0
blood,hsa-miR-450a-5p,0.06757726305587053,0.986960878361363,2.4313585556834134,-6.737318797754333,-7.724279676115696,0.1261326104795737,0.5600433557889092,1.0
blood,hsa-miR-450b-3p,0.794002680192762,-0.2571505840779964,-0.48966336894980383,-1.509601949631354,-1.2524513655533576,0.3208800740904866,0.6697892260516578,1.0
blood,hsa-miR-450b-5p,0.794002680192762,-0.08677809130017211,-0.2672026532088014,-3.8518362936185064,-3.7650582023183343,0.15630429613176977,0.43187229897664386,1.0
blood,hsa-miR-4510,0.0367138563627041,-0.8983113107266396,-2.5352516975219737,-5.9660471006337445,-5.067735789907105,0.4356671202106597,0.24757056645274642,1.0
blood,hsa-miR-4511,0.0367138563627041,-1.2826013238099492,-2.9502664885227703,-10.949768736293699,-9.66716741248375,0.04788163813989055,0.6129490518444446,1.0
blood,hsa-miR-4512,0.0367138563627041,0.5053101562950723,2.747595915339363,-0.3231203125901445,-0.8284304688852168,0.07312031259014454,0.2495979572520244,1.0
blood,hsa-miR-4513,1.0,0.05983998807593238,0.13532152438172879,-9.435126566310789,-9.494966554386721,0.46314336858796246,0.4202267099013538,1.0
blood,hsa-miR-4514,0.794002680192762,-0.05791960821837705,-0.2049801150031238,-6.887003724300351,-6.829084116081974,0.05730558882232417,0.3954727938935272,1.0
blood,hsa-miR-4515,0.6015081344405899,0.2773430377136492,0.41045819071949113,-4.527075738333435,-4.8044187760470844,0.3202648755775357,0.9003043574507849,1.0
blood,hsa-miR-4516,0.2962698714842864,0.8575434336167014,0.9767796515452368,-11.538286338106579,-12.39582977172328,0.6641431989956033,1.049015429533777,1.0
blood,hsa-miR-4517,0.794002680192762,-0.16471676467198115,-0.3832920947831955,-4.249966709047072,-4.085249944375091,0.16641584911120155,0.5845189280258494,1.0
blood,hsa-miR-4518,0.6015081344405899,-0.17874575350421296,-0.37651364723448044,-6.615134160349715,-6.436388406845502,0.028483003872902035,0.6707780274959733,1.0
blood,hsa-miR-4519,1.0,-0.3281005928457317,-0.5122493219224276,-4.529423230120505,-4.201322637274774,0.22599528059408724,0.8771722472321438,1.0
blood,hsa-miR-451a,0.0367138563627041,-7.057471406710233,-2.278590389788439,-14.306377883331047,-7.248906476620814,0.03321205790147275,4.380113652902682,1.0
blood,hsa-miR-451b,0.2962698714842864,0.3451709383421502,1.3919301559940773,-9.733977830729067,-10.079148769071217,0.007242182255404294,0.3506219924898107,1.0
blood,hsa-miR-452-3p,0.19169460205188804,0.6639279551516073,1.1193794074615608,-0.375,-1.0389279551516073,0.125,0.8294342329769795,1.0
blood,hsa-miR-452-5p,0.794002680192762,0.16305729493693377,0.3628876114362076,-9.064182916316575,-9.227240211253509,0.07740366093796425,0.6307206561994264,1.0
blood,hsa-miR-4520-2-3p,1.0,0.002571576826662536,0.004249577063676715,-4.304048150187121,-4.306619727013784,0.38500378097897126,0.7642996514980146,1.0
blood,hsa-miR-4520-3p,0.6015081344405899,0.15284613554977788,0.36605654265860454,-4.107575255996254,-4.260421391546032,0.15573652548185302,0.5695951271432249,1.0
blood,hsa-miR-4520-5p,0.4334219309560736,-0.14549432439387022,-0.7042384105957497,-6.013634533563186,-5.868140209169316,0.05065458234562881,0.28774931995568237,1.0
blood,hsa-miR-4521,1.0,0.07737073027321806,0.23973575272276162,-8.175557578438156,-8.252928308711374,0.004831978929246361,0.45638834751939344,1.0
blood,hsa-miR-4522,0.0367138563627041,-1.697078291459293,-3.4344436541895353,-5.544756434578183,-3.84767814311889,0.28933792386359025,0.6360990967826919,1.0
blood,hsa-miR-4523,0.06757726305587053,0.9282326207431755,2.783441271759139,-5.126814970963533,-6.055047591706709,0.2814904941034526,0.3783992793734559,1.0
blood,hsa-miR-4524a-3p,0.19169460205188804,0.4404649154099509,1.0238019601409267,-2.706360432083587,-3.1468253474935377,0.0759603221526548,0.6036693260373612,1.0
blood,hsa-miR-4524a-5p,0.4334219309560736,-0.42090344233937493,-0.5739103405919889,-8.124463996119777,-7.703560553780402,0.21675418664678503,1.0142763269201631,1.0
blood,hsa-miR-4524b-3p,0.6015081344405899,-0.5011439671188977,-0.9041755870306951,-5.526036724827373,-5.024892757708475,0.02444698624140962,0.7834538063165838,1.0
blood,hsa-miR-4524b-5p,0.4334219309560736,-0.20690770802826286,-0.49970850238379855,-8.517957437531013,-8.31104972950275,0.2775171223095283,0.5156261526712059,1.0
blood,hsa-miR-4525,0.6015081344405899,-0.1755020857373828,-0.4175970143969484,-2.413204285943339,-2.2377022002059563,0.3559996133193688,0.47593312449020103,1.0
blood,hsa-miR-4526,0.19169460205188804,-0.3900421905336433,-1.5307124833099943,-6.36086415177477,-5.970821961241127,0.1076157968678717,0.3439127890765033,1.0
blood,hsa-miR-4527,0.2962698714842864,0.4410242508837525,0.7906548086402364,-3.6004219078851856,-4.041446158768938,0.003249401066617752,0.7888362641542906,1.0
blood,hsa-miR-4528,0.2962698714842864,0.6517007242410748,1.347532591519583,-1.45264201415933,-2.1043427384004048,0.4759193652572004,0.49121017226049374,1.0
blood,hsa-miR-4529-3p,0.2962698714842864,0.2519934092343723,0.9105990406223758,-7.2173914393164775,-7.46938484855085,0.1510982821516369,0.3610157213511899,1.0
blood,hsa-miR-4529-5p,0.6015081344405899,-0.13506025296523028,-0.3231059443166101,-1.634601949631354,-1.4995416966661237,0.23836132445106484,0.5409640138497733,1.0
blood,hsa-miR-4530,1.0,0.28956637564492915,0.6902819919527354,-11.732260560792415,-12.021826936437344,0.15150275418512926,0.5735770165922595,1.0
blood,hsa-miR-4531,0.19169460205188804,-0.2288221218967692,-0.7140381015056874,-11.780295896204539,-11.55147377430777,0.09471204479776585,0.4431946458499352,1.0
blood,hsa-miR-4532,0.2962698714842864,0.3238796366561161,0.6385908886991054,-12.430239481869673,-12.75411911852579,0.2727708741815347,0.6633674145726145,1.0
blood,hsa-miR-4533,0.794002680192762,-0.00408428009013484,-0.011461007129196378,-10.301401236739402,-10.297316956649267,0.3193014647769372,0.38991781210047943,1.0
blood,hsa-miR-4534,0.06757726305587053,1.1861756411813467,1.971912800520157,-8.866387933515538,-10.052563574696885,0.17951702987437734,0.8315429392497506,1.0
blood,hsa-miR-4535,0.4334219309560736,0.33972622627616733,0.7223212670314076,-6.2469859434167105,-6.586712169692878,0.43121005811598634,0.5064290056054387,1.0
blood,hsa-miR-4536-3p,0.4334219309560736,-0.5105453489693934,-0.8875379697049691,-4.9662652253654835,-4.45571987639609,0.4237069350057858,0.6944561773516852,1.0
blood,hsa-miR-4536-5p,0.19169460205188804,0.19380942010085978,1.1743429882800587,-2.1536023363119847,-2.3474117564128445,0.07312031259014451,0.22164722430439449,1.0
blood,hsa-miR-4537,0.6015081344405899,0.2013984377355733,0.5842068339043954,-4.866095540134234,-5.067493977869807,0.07154604398798936,0.4822551986166913,1.0
blood,hsa-miR-4538,0.2962698714842864,-0.2867066679573984,-0.7611481404119136,-7.5451417319000225,-7.258435063942624,0.1729330035022718,0.5038498262994617,1.0
blood,hsa-miR-4539,0.6015081344405899,-0.08011372262514183,-0.20558660417309374,-5.786196617096375,-5.706082894471233,0.01227750359194868,0.5509590167836286,1.0
blood,hsa-miR-454-3p,0.0367138563627041,-5.627862656781958,-8.796832631109442,-6.636703725877165,-1.0088410690952072,0.37217820674051216,0.8246631992684172,1.0
blood,hsa-miR-454-5p,0.0367138563627041,-0.7801677167197694,-2.2042465881743984,-2.5777171388761473,-1.797549422156378,0.027799052667055957,0.49977207508237953,1.0
blood,hsa-miR-4540,1.0,0.11388962366160804,0.19901364273779107,-7.902027470213241,-8.01591709387485,0.22360834850007727,0.7778085916750925,1.0
blood,hsa-miR-455-3p,0.4334219309560736,-0.37347672032279444,-0.7667145915107483,-4.903710430611389,-4.530233710288594,0.13769052833054607,0.6749812292465123,1.0
blood,hsa-miR-455-5p,0.11718508719813799,0.5909679349208128,1.8046110560939563,-3.6475880503996736,-4.238555985320486,0.09766996419058227,0.4527057053310903,1.0
blood,hsa-miR-4632-3p,0.19169460205188804,0.5867609444244497,1.482457944051617,-8.398161829459935,-8.984922773884385,0.1483437504492695,0.5397349162677904,1.0
blood,hsa-miR-4633-3p,0.6015081344405899,0.27359023444260844,0.7024924149785704,-0.25,-0.5235902344426084,0.0,0.5507746586749616,1.0
blood,hsa-miR-4633-5p,0.4334219309560736,-0.5421959323543213,-0.646720683944924,-11.326960623542213,-10.784764691187892,0.21760376051171182,1.165504849246399,1.0
blood,hsa-miR-4634,0.4334219309560736,0.09096537758355261,0.3302762048070788,-8.03674180975071,-8.127707187334263,0.15364654838745428,0.3579210016904659,1.0
blood,hsa-miR-4635,1.0,-0.04587672715754465,-0.1500385920024481,-7.750666451049447,-7.704789723891903,0.11272601043143426,0.41746707710563385,1.0
blood,hsa-miR-4636,0.11718508719813799,-0.8684038689163174,-1.2762916939565139,-10.93439296668598,-10.065989097769663,0.3948095855548779,0.8775224775419115,1.0
blood,hsa-miR-4637,1.0,0.04953007814753613,0.25336798656324744,-0.125,-0.17453007814753613,0.125,0.24658694212385068,1.0
blood,hsa-miR-4638-3p,0.0367138563627041,0.9622376100891707,2.63818667334918,-3.362821178741743,-4.325058788830914,0.01014209534067545,0.5157127114040571,1.0
blood,hsa-miR-4638-5p,0.794002680192762,0.07648508086131045,0.20878035469082318,-9.184054204225127,-9.260539285086438,0.28331077880604916,0.43376076696464955,1.0
blood,hsa-miR-4639-3p,0.2962698714842864,-0.22168200618798828,-0.4626381200872488,-10.818879926574095,-10.597197920386106,0.1818877827703398,0.6527812511728787,1.0
blood,hsa-miR-4639-5p,0.06757726305587053,0.5940548006325885,1.6676858076609455,-3.899916189764328,-4.4939709903969165,0.11626950142323644,0.4901629744168643,1.0
blood,hsa-miR-4640-3p,1.0,0.004700712590267386,0.024788917517597365,-7.408586259404265,-7.413286971994532,0.119394822637648,0.24013256562767657,1.0
blood,hsa-miR-4640-5p,0.06757726305587053,0.7645275590375373,3.3701387582800417,-7.575699168815746,-8.340226727853283,0.2059816787331128,0.24596038582379937,1.0
blood,hsa-miR-4641,0.6952985667826368,-0.038899459414923676,-0.10289652011348999,-2.2077222622214983,-2.1688228028065746,0.16524101186092022,0.5084590799206127,1.0
blood,hsa-miR-4642,1.0,0.05037722581682047,0.22277401803765176,-6.025935416216996,-6.076312642033816,0.16255131425277947,0.2754125145136494,1.0
blood,hsa-miR-4643,0.6015081344405899,0.1533403311127662,0.7800019875330481,0.0,-0.1533403311127662,0.0,0.27801977351918866,1.0
blood,hsa-miR-4644,0.06757726305587053,0.5469005965113265,1.874288652902292,-10.280312802959948,-10.827213399471274,0.09681728235937204,0.40113640041307475,1.0
blood,hsa-miR-4645-3p,0.0367138563627041,-0.6269081987762908,-3.312475966853872,-5.914838857374498,-5.287930658598207,0.2220912395288237,0.14937088727315362,1.0
blood,hsa-miR-4645-5p,0.6015081344405899,-0.0005814604283891356,-0.0033313301378424397,-6.959751580395379,-6.9591701199669895,0.09803132944402648,0.22654004340138112,1.0
blood,hsa-miR-4646-3p,0.794002680192762,0.09189345954801365,0.4202388786304623,-6.92872410908679,-7.020617568634804,0.049940011074364854,0.30518644577106574,1.0
blood,hsa-miR-4646-5p,0.19169460205188804,0.5881842225698009,1.4079530539235066,-6.8883527862338925,-7.476537008803693,0.37011879621292376,0.46049565374463836,1.0
blood,hsa-miR-4647,0.4334219309560736,0.2651712310643042,0.7903534253438761,-3.7830762754929017,-4.048247506557206,0.3043865657574374,0.36398120820989427,1.0
blood,hsa-miR-4648,0.19169460205188804,-0.0006597631362552647,-0.000985367370233615,-8.570859132540992,-8.570199369404737,0.06372937209637008,0.9447546115203498,1.0
blood,hsa-miR-4649-3p,1.0,-0.05522084071231603,-0.14107240564145312,-5.100781896973903,-5.045561056261587,0.37414731393968026,0.40799304136976927,1.0
blood,hsa-miR-4649-5p,0.11718508719813799,0.6135285079501118,1.2075724541065362,-6.832122855347373,-7.445651363297485,0.1500823386699115,0.7026669059360768,1.0
blood,hsa-miR-4650-3p,0.2962698714842864,0.30202548136321017,1.1313129632361087,-6.915295119066794,-7.217320600430004,0.21330339944052223,0.31152294474321074,1.0
blood,hsa-miR-4650-5p,0.794002680192762,-0.1832419330364261,-0.2321708587235994,-3.6330488126598284,-3.4498068796234023,0.03638109775042375,1.115581581174451,1.0
blood,hsa-miR-4651,0.06757726305587053,0.9838142969797037,2.4497180601058743,-7.919591958054953,-8.903406255034657,0.25104309615222453,0.5094579646792639,1.0
blood,hsa-miR-4652-3p,0.6015081344405899,0.04956497361974499,0.1211773308959298,-5.332912060336765,-5.38247703395651,0.4145960074593056,0.40338401871531027,1.0
blood,hsa-miR-4652-5p,0.794002680192762,0.18380267080857005,0.2847402276705254,-2.489239732812811,-2.673042403621381,0.31067835339628047,0.8583969590896224,1.0
blood,hsa-miR-4653-3p,0.6015081344405899,-0.3294209484380719,-0.4498693950893248,-11.492107862110197,-11.162686913672125,0.3340832337984754,0.9802015646402971,1.0
blood,hsa-miR-4653-5p,0.0367138563627041,0.7356391606879527,3.3450747500379863,-1.905842574811643,-2.6414817354995956,0.11336132445106495,0.28961401510964513,1.0
blood,hsa-miR-4654,1.0,-0.041766426030973136,-0.13342783781913706,-9.371296524976406,-9.329530098945433,0.2885748962483099,0.3357014930120414,1.0
blood,hsa-miR-4655-3p,0.6015081344405899,-0.12215470128432493,-0.23014142398325352,-4.072964079312576,-3.950809378028251,0.5248908756948845,0.5366065271714191,1.0
blood,hsa-miR-4655-5p,0.06757726305587053,0.6864792198308383,2.5581701867456625,-8.732600413986509,-9.419079633817347,0.30505574493260035,0.22574770187865734,1.0
blood,hsa-miR-4656,0.0367138563627041,1.0356551026872411,2.6974928771775635,-6.1409020440611375,-7.176557146748379,0.3210294365489581,0.43789083531246775,1.0
blood,hsa-miR-4657,0.6015081344405899,0.3795290173503236,0.8759370971362027,-10.647678069255617,-11.02720708660594,0.15296690001981084,0.5933550067792587,1.0
